flock_id,pen_id,day,breed,phase,season,health_status,flock_size,temperature_c,humidity_pct,feed_intake_g,water_intake_ml,cumulative_feed_g,body_weight_g,fcr,problem_type,mortality_risk
4,Pen_E,27,Nigerian Local,Grower,Early Rainy,Healthy,407,32.7,89.5,72.62,184.44,988.45,1270.17,1.2,None,0
4,Pen_E,28,Nigerian Local,Grower,Early Rainy,Healthy,407,31.4,75.3,80.13,189.08,1068.58,1412.48,1.2,None,0
4,Pen_E,29,Nigerian Local,Finisher,Early Rainy,Healthy,407,32.8,83.1,99.78,244.52,1168.36,1412.68,1.2,None,0
4,Pen_E,30,Nigerian Local,Finisher,Early Rainy,Healthy,407,30.4,80.5,98.76,221.2,1267.12,1466.85,1.2,None,0
4,Pen_E,31,Nigerian Local,Finisher,Early Rainy,Post-Vaccination,407,32.4,84.5,64.09,154.19,1331.21,1466.85,1.2,Vaccination stress,0
4,Pen_E,32,Nigerian Local,Finisher,Early Rainy,Mild Stress,407,30.6,80.2,87.14,206.2,1418.35,1477.15,1.2,None,0
4,Pen_E,33,Nigerian Local,Finisher,Early Rainy,Healthy,407,27.7,83.4,100.85,219.02,1519.21,1583.81,1.2,None,0
4,Pen_E,34,Nigerian Local,Finisher,Early Rainy,Healthy,407,33.6,88.7,96.41,238.13,1615.62,1583.81,1.2,None,0
4,Pen_E,35,Nigerian Local,Finisher,Early Rainy,Healthy,407,31.9,82.8,102.68,247.01,1718.3,1674.63,1.2,None,0
4,Pen_E,36,Nigerian Local,Finisher,Early Rainy,Healthy,407,31.4,69.7,120.24,279.34,1838.54,1717.73,1.2,None,1
4,Pen_E,37,Nigerian Local,Finisher,Early Rainy,Healthy,407,33.4,92.9,115.55,288.04,1954.09,1717.73,1.2,Very high humidity,0
4,Pen_E,38,Nigerian Local,Finisher,Early Rainy,Mild Stress,407,32.0,85.0,59.28,137.91,2013.37,1717.73,2.097,Low appetite,0
4,Pen_E,39,Nigerian Local,Finisher,Early Rainy,Healthy,407,33.0,74.2,123.08,308.04,2136.45,1782.58,1.207,None,0
4,Pen_E,40,Nigerian Local,Finisher,Early Rainy,Healthy,407,30.7,81.3,120.9,278.82,2257.35,1791.59,1.205,None,0
4,Pen_E,41,Nigerian Local,Finisher,Early Rainy,Recovering,407,33.7,86.6,91.45,229.17,2348.8,1791.59,1.326,None,0
4,Pen_E,42,Nigerian Local,Finisher,Early Rainy,Post-Vaccination,407,33.6,80.6,102.55,266.12,2451.35,1791.59,1.277,None,0
5,Pen_F,1,Cobb 500,Starter,Dry/Harmattan,Post-Vaccination,512,37.4,61.4,6.45,20.0,6.45,290.57,1.2,Vaccination stress,0
5,Pen_F,2,Cobb 500,Starter,Dry/Harmattan,Mild Stress,512,36.9,57.4,11.58,22.67,18.04,330.66,1.2,None,0
5,Pen_F,3,Cobb 500,Starter,Dry/Harmattan,Healthy,512,37.6,60.6,11.16,28.64,29.2,369.45,1.2,None,1
5,Pen_F,4,Cobb 500,Starter,Dry/Harmattan,Healthy,512,34.0,61.1,11.6,37.5,40.8,412.9,1.2,None,0
5,Pen_F,5,Cobb 500,Starter,Dry/Harmattan,Mild Stress,512,38.9,84.0,11.16,29.82,51.95,412.9,1.2,Dirty/wet litter,1
5,Pen_F,6,Cobb 500,Starter,Dry/Harmattan,Recovering,512,33.4,53.2,13.06,34.54,65.02,439.07,1.2,None,0
5,Pen_F,7,Cobb 500,Starter,Dry/Harmattan,Recovering,512,40.0,46.0,5.61,20.0,70.63,439.07,1.931,Disease symptoms,1
5,Pen_F,8,Cobb 500,Starter,Dry/Harmattan,Recovering,512,38.5,90.2,12.21,28.3,82.84,439.07,2.144,Mouldy feed,1
5,Pen_F,9,Cobb 500,Starter,Dry/Harmattan,Healthy,512,36.2,54.6,34.05,80.51,116.89,656.09,1.2,None,1
5,Pen_F,10,Cobb 500,Starter,Dry/Harmattan,Healthy,512,35.1,55.4,29.68,77.41,146.57,688.53,1.2,None,0
5,Pen_F,11,Cobb 500,Starter,Dry/Harmattan,Healthy,512,36.0,45.4,27.09,72.93,173.66,791.3,1.2,None,0
5,Pen_F,12,Cobb 500,Starter,Dry/Harmattan,Healthy,512,35.9,59.8,33.76,96.59,207.42,856.68,1.2,None,0
5,Pen_F,13,Cobb 500,Starter,Dry/Harmattan,Recovering,512,34.0,59.8,9.96,20.99,217.38,856.68,1.2,High deaths,0
5,Pen_F,14,Cobb 500,Starter,Dry/Harmattan,Healthy,512,39.4,57.3,26.18,83.66,243.55,978.63,1.2,None,0
5,Pen_F,15,Cobb 500,Grower,Dry/Harmattan,Healthy,512,35.9,53.2,57.42,153.93,300.97,995.61,1.2,None,0
5,Pen_F,16,Cobb 500,Grower,Dry/Harmattan,Healthy,512,37.5,49.4,51.51,151.14,352.49,1012.14,1.2,None,0
5,Pen_F,17,Cobb 500,Grower,Dry/Harmattan,Mild Stress,512,33.2,56.1,38.4,92.23,390.88,1012.14,1.771,Low appetite,1
5,Pen_F,18,Cobb 500,Grower,Dry/Harmattan,Healthy,512,34.9,89.2,56.07,146.73,446.96,1230.9,1.2,Very high humidity,1
5,Pen_F,19,Cobb 500,Grower,Dry/Harmattan,Mild Stress,512,34.8,56.7,27.03,67.49,473.98,1230.9,1.731,Low appetite,0
5,Pen_F,20,Cobb 500,Grower,Dry/Harmattan,Healthy,512,36.4,61.8,57.84,146.52,531.83,1358.67,1.2,None,0
5,Pen_F,21,Cobb 500,Grower,Dry/Harmattan,Healthy,512,38.7,59.7,51.69,153.9,583.52,1433.47,1.2,Heat stress,0
5,Pen_F,22,Cobb 500,Grower,Dry/Harmattan,Recovering,512,33.0,52.9,73.58,183.28,657.1,1433.47,1.2,None,0
5,Pen_F,23,Cobb 500,Grower,Dry/Harmattan,Healthy,512,35.9,58.2,83.76,222.91,740.86,1605.04,1.2,None,0
5,Pen_F,24,Cobb 500,Grower,Dry/Harmattan,Recovering,512,35.5,52.0,63.89,163.84,804.74,1605.04,1.2,None,0
5,Pen_F,25,Cobb 500,Grower,Dry/Harmattan,Recovering,512,37.0,61.0,33.63,90.42,838.37,1605.04,1.827,Disease symptoms,1
5,Pen_F,26,Cobb 500,Grower,Dry/Harmattan,Post-Vaccination,512,36.4,48.4,54.78,153.59,893.14,1711.04,1.2,Vaccination stress,0
5,Pen_F,27,Cobb 500,Grower,Dry/Harmattan,Recovering,512,35.9,52.8,65.79,184.56,958.93,1711.04,1.2,None,0
5,Pen_F,28,Cobb 500,Grower,Dry/Harmattan,Mild Stress,512,37.6,57.6,40.23,111.24,999.16,1711.04,1.574,Low appetite,0
5,Pen_F,29,Cobb 500,Finisher,Dry/Harmattan,Healthy,512,35.7,57.2,108.16,284.1,1107.32,1948.88,1.2,None,0
5,Pen_F,30,Cobb 500,Finisher,Dry/Harmattan,Mild Stress,512,35.7,85.7,90.54,232.57,1197.86,1948.88,1.2,Dirty/wet litter,0
5,Pen_F,31,Cobb 500,Finisher,Dry/Harmattan,Healthy,512,37.1,58.4,90.16,237.49,1288.02,2052.68,1.2,None,0
5,Pen_F,32,Cobb 500,Finisher,Dry/Harmattan,Post-Vaccination,512,36.1,56.2,89.12,234.68,1377.14,2052.68,1.2,None,1
5,Pen_F,33,Cobb 500,Finisher,Dry/Harmattan,Healthy,512,36.7,62.1,106.33,282.04,1483.48,2280.69,1.2,None,0
5,Pen_F,34,Cobb 500,Finisher,Dry/Harmattan,Healthy,512,35.7,57.3,106.0,279.45,1589.47,2300.71,1.2,None,0
5,Pen_F,35,Cobb 500,Finisher,Dry/Harmattan,Healthy,512,36.1,46.9,104.96,286.59,1694.43,2300.71,1.2,None,0
5,Pen_F,36,Cobb 500,Finisher,Dry/Harmattan,Healthy,512,33.9,53.7,145.53,370.83,1839.96,2353.42,1.2,None,0
5,Pen_F,37,Cobb 500,Finisher,Dry/Harmattan,Healthy,512,35.0,55.8,128.13,335.63,1968.09,2372.55,1.2,None,0
5,Pen_F,38,Cobb 500,Finisher,Dry/Harmattan,Healthy,512,37.2,48.5,113.28,317.02,2081.38,2372.55,1.2,None,1
5,Pen_F,39,Cobb 500,Finisher,Dry/Harmattan,Mild Stress,512,37.4,93.3,94.57,255.53,2175.94,2372.55,1.2,Poor ventilation,1
5,Pen_F,40,Cobb 500,Finisher,Dry/Harmattan,Healthy,512,36.1,58.1,131.79,347.76,2307.74,2455.53,1.2,None,0
5,Pen_F,41,Cobb 500,Finisher,Dry/Harmattan,Mild Stress,512,33.3,63.1,131.15,323.44,2438.89,2455.53,1.2,None,0
5,Pen_F,42,Cobb 500,Finisher,Dry/Harmattan,Healthy,512,36.8,63.5,129.13,344.28,2568.02,2503.25,1.2,None,0
6,Pen_G,1,Cobb 500,Starter,Late Rainy,Healthy,944,29.2,62.6,13.25,27.75,13.25,327.29,1.2,None,0
6,Pen_G,2,Cobb 500,Starter,Late Rainy,Recovering,944,30.8,78.2,7.01,20.0,20.25,327.29,1.768,Disease symptoms,0
6,Pen_G,3,Cobb 500,Starter,Late Rainy,Healthy,944,32.3,92.2,14.36,38.21,34.61,383.25,1.2,None,0
6,Pen_G,4,Cobb 500,Starter,Late Rainy,Recovering,944,30.8,74.3,6.11,20.0,40.72,383.25,1.686,Disease symptoms,1
6,Pen_G,5,Cobb 500,Starter,Late Rainy,Healthy,944,28.9,87.1,13.74,32.6,54.46,469.27,1.2,None,0
6,Pen_G,6,Cobb 500,Starter,Late Rainy,Healthy,944,30.6,80.5,16.55,33.71,71.02,496.2,1.2,None,0
6,Pen_G,7,Cobb 500,Starter,Late Rainy,Recovering,944,28.5,82.7,5.0,20.0,76.02,496.2,1.2,High deaths,1
6,Pen_G,8,Cobb 500,Starter,Late Rainy,Healthy,944,29.5,79.7,34.95,81.54,110.97,572.32,1.2,None,0
6,Pen_G,9,Cobb 500,Starter,Late Rainy,Healthy,944,28.7,89.4,34.25,76.84,145.21,604.18,1.2,None,0
6,Pen_G,10,Cobb 500,Starter,Late Rainy,Recovering,944,30.2,78.4,17.58,47.34,162.79,604.18,1.782,Disease symptoms,1
6,Pen_G,11,Cobb 500,Starter,Late Rainy,Mild Stress,944,30.1,81.1,18.96,41.33,181.75,641.25,2.251,Low appetite,0
6,Pen_G,12,Cobb 500,Starter,Late Rainy,Healthy,944,27.8,83.4,32.82,70.38,214.57,811.73,1.2,None,0
6,Pen_G,13,Cobb 500,Starter,Late Rainy,Healthy,944,27.6,83.0,34.83,76.2,249.4,877.29,1.2,None,0
6,Pen_G,14,Cobb 500,Starter,Late Rainy,Mild Stress,944,28.9,81.7,32.86,72.15,282.26,941.21,1.2,None,0
6,Pen_G,15,Cobb 500,Grower,Late Rainy,Mild Stress,944,29.4,75.4,40.0,87.31,322.25,941.21,1.912,Very poor weight gain,1
6,Pen_G,16,Cobb 500,Grower,Late Rainy,Mild Stress,944,28.5,82.2,44.39,93.86,366.65,941.21,2.031,Very poor weight gain,0
6,Pen_G,17,Cobb 500,Grower,Late Rainy,Healthy,944,27.3,90.7,65.57,135.27,432.22,1228.98,1.2,None,0
6,Pen_G,18,Cobb 500,Grower,Late Rainy,Healthy,944,27.6,87.2,61.97,137.26,494.19,1281.49,1.2,None,0
6,Pen_G,19,Cobb 500,Grower,Late Rainy,Post-Vaccination,944,29.2,82.1,34.65,78.98,528.84,1281.49,1.2,Vaccination stress,0
6,Pen_G,20,Cobb 500,Grower,Late Rainy,Post-Vaccination,944,30.2,72.4,41.42,86.31,570.27,1284.57,1.2,Vaccination stress,1
6,Pen_G,21,Cobb 500,Grower,Late Rainy,Healthy,944,27.2,86.4,64.36,136.92,634.62,1502.57,1.2,None,0
6,Pen_G,22,Cobb 500,Grower,Late Rainy,Post-Vaccination,944,27.3,80.5,84.08,177.86,718.7,1502.57,1.2,None,0
6,Pen_G,23,Cobb 500,Grower,Late Rainy,Recovering,944,29.1,86.8,75.99,170.61,794.69,1502.57,1.2,None,1
6,Pen_G,24,Cobb 500,Grower,Late Rainy,Mild Stress,944,29.8,66.5,87.19,207.52,881.89,1589.57,1.2,None,0
6,Pen_G,25,Cobb 500,Grower,Late Rainy,Recovering,944,29.0,87.2,35.48,74.35,917.36,1589.57,1.2,High deaths,0
6,Pen_G,26,Cobb 500,Grower,Late Rainy,Healthy,944,28.7,81.6,94.09,215.49,1011.46,1775.83,1.2,None,0
6,Pen_G,27,Cobb 500,Grower,Late Rainy,Healthy,944,30.5,82.7,93.65,218.23,1105.1,1820.0,1.2,None,0
6,Pen_G,28,Cobb 500,Grower,Late Rainy,Post-Vaccination,944,30.2,69.2,59.03,136.43,1164.14,1823.85,1.2,Vaccination stress,1
6,Pen_G,29,Cobb 500,Finisher,Late Rainy,Healthy,944,32.2,76.8,117.91,288.57,1282.04,1972.88,1.2,None,0
6,Pen_G,30,Cobb 500,Finisher,Late Rainy,Healthy,944,30.3,70.8,128.84,308.1,1410.88,2028.89,1.2,None,0
6,Pen_G,31,Cobb 500,Finisher,Late Rainy,Recovering,944,33.4,85.3,53.08,134.94,1463.96,2028.89,2.077,Mouldy feed,1
6,Pen_G,32,Cobb 500,Finisher,Late Rainy,Healthy,944,31.3,78.8,120.65,288.16,1584.61,2181.31,1.2,None,0
6,Pen_G,33,Cobb 500,Finisher,Late Rainy,Mild Stress,944,28.2,80.2,90.75,200.79,1675.35,2181.31,2.055,Very poor weight gain,0
6,Pen_G,34,Cobb 500,Finisher,Late Rainy,Recovering,944,30.9,75.3,98.55,239.9,1773.9,2181.31,1.2,None,0
6,Pen_G,35,Cobb 500,Finisher,Late Rainy,Mild Stress,944,30.2,71.0,64.16,142.88,1838.07,2181.31,1.562,Low appetite,1
6,Pen_G,36,Cobb 500,Finisher,Late Rainy,Post-Vaccination,944,29.4,92.5,121.06,270.48,1959.13,2181.31,1.2,Very high humidity,0
6,Pen_G,37,Cobb 500,Finisher,Late Rainy,Healthy,944,28.2,76.6,148.01,313.03,2107.13,2369.39,1.2,None,0
6,Pen_G,38,Cobb 500,Finisher,Late Rainy,Healthy,944,30.8,74.3,150.82,355.76,2257.95,2522.37,1.2,None,0
6,Pen_G,39,Cobb 500,Finisher,Late Rainy,Healthy,944,28.1,80.3,150.36,325.91,2408.31,2522.37,1.2,None,0
6,Pen_G,40,Cobb 500,Finisher,Late Rainy,Healthy,944,30.1,81.6,148.54,347.82,2556.85,2522.37,1.2,None,0
6,Pen_G,41,Cobb 500,Finisher,Late Rainy,Healthy,944,28.3,84.7,143.37,308.05,2700.22,2522.37,1.2,None,0
6,Pen_G,42,Cobb 500,Finisher,Late Rainy,Mild Stress,944,28.4,87.6,132.01,285.56,2832.23,2522.37,1.2,None,0
7,Pen_H,1,Marshall,Starter,Early Rainy,Mild Stress,360,33.7,90.3,13.78,41.95,13.78,269.02,1.2,Poor ventilation,0
7,Pen_H,2,Marshall,Starter,Early Rainy,Mild Stress,360,36.3,82.5,12.77,35.82,26.56,296.6,1.2,Dirty/wet litter,1
7,Pen_H,3,Marshall,Starter,Early Rainy,Mild Stress,360,30.1,83.1,12.78,26.44,39.33,349.3,1.2,None,0
7,Pen_H,4,Marshall,Starter,Early Rainy,Mild Stress,360,32.3,92.7,14.72,41.08,54.06,369.0,1.2,Poor ventilation,0
7,Pen_H,5,Marshall,Starter,Early Rainy,Healthy,360,28.4,87.8,11.49,26.12,65.55,448.63,1.2,None,0
7,Pen_H,6,Marshall,Starter,Early Rainy,Post-Vaccination,360,26.7,80.7,13.59,29.2,79.14,465.51,1.2,None,0
7,Pen_H,7,Marshall,Starter,Early Rainy,Recovering,360,27.3,87.4,11.09,29.12,90.23,465.51,1.2,None,0
7,Pen_H,8,Marshall,Starter,Early Rainy,Mild Stress,360,30.0,83.0,18.99,37.38,109.22,465.51,1.891,Low appetite,0
7,Pen_H,9,Marshall,Starter,Early Rainy,Recovering,360,29.6,80.7,28.79,66.59,138.01,531.4,1.2,None,0
7,Pen_H,10,Marshall,Starter,Early Rainy,Mild Stress,360,38.0,85.2,25.07,69.62,163.08,532.05,1.2,Dirty/wet litter,0
7,Pen_H,11,Marshall,Starter,Early Rainy,Healthy,360,29.3,81.0,32.64,81.73,195.72,711.11,1.2,None,0
7,Pen_H,12,Marshall,Starter,Early Rainy,Healthy,360,28.3,81.6,29.75,66.88,225.47,760.17,1.2,None,0
7,Pen_H,13,Marshall,Starter,Early Rainy,Healthy,360,28.3,86.8,31.88,57.43,257.34,852.21,1.2,None,0
7,Pen_H,14,Marshall,Starter,Early Rainy,Healthy,360,26.4,95.6,30.28,60.15,287.63,902.94,1.2,Very high humidity,0
7,Pen_H,15,Marshall,Grower,Early Rainy,Healthy,360,28.4,81.7,62.66,129.0,350.29,931.3,1.2,None,0
7,Pen_H,16,Marshall,Grower,Early Rainy,Mild Stress,360,32.0,86.4,55.31,130.16,405.6,931.3,1.2,Dirty/wet litter,1
7,Pen_H,17,Marshall,Grower,Early Rainy,Healthy,360,28.1,74.5,64.46,139.2,470.06,1070.84,1.2,None,0
7,Pen_H,18,Marshall,Grower,Early Rainy,Healthy,360,31.7,82.9,62.89,147.46,532.95,1170.65,1.2,None,0
7,Pen_H,19,Marshall,Grower,Early Rainy,Healthy,360,29.0,86.7,63.93,142.75,596.88,1258.37,1.2,None,0
7,Pen_H,20,Marshall,Grower,Early Rainy,Mild Stress,360,27.9,78.0,57.56,123.92,654.44,1258.37,1.2,None,0
7,Pen_H,21,Marshall,Grower,Early Rainy,Healthy,360,31.3,90.2,59.68,137.4,714.12,1442.79,1.2,None,0
7,Pen_H,22,Marshall,Grower,Early Rainy,Healthy,360,29.1,71.7,97.52,227.47,811.64,1474.26,1.2,None,0
7,Pen_H,23,Marshall,Grower,Early Rainy,Healthy,360,27.8,75.6,92.13,202.43,903.77,1491.25,1.2,None,0
7,Pen_H,24,Marshall,Grower,Early Rainy,Healthy,360,30.0,85.0,90.89,210.07,994.65,1676.51,1.2,None,0
7,Pen_H,25,Marshall,Grower,Early Rainy,Mild Stress,360,32.0,78.6,83.56,196.36,1078.21,1676.51,1.2,None,0
7,Pen_H,26,Marshall,Grower,Early Rainy,Healthy,360,29.4,75.5,91.89,197.69,1170.1,1784.12,1.2,None,0
7,Pen_H,27,Marshall,Grower,Early Rainy,Healthy,360,30.2,87.8,90.13,211.64,1260.23,1789.09,1.2,None,0
7,Pen_H,28,Marshall,Grower,Early Rainy,Healthy,360,26.8,74.7,91.99,185.53,1352.22,1880.99,1.2,None,0
7,Pen_H,29,Marshall,Finisher,Early Rainy,Healthy,360,30.7,88.5,112.12,271.1,1464.34,1880.99,1.2,None,0
7,Pen_H,30,Marshall,Finisher,Early Rainy,Healthy,360,28.5,83.2,116.17,247.36,1580.51,2087.01,1.2,None,0
7,Pen_H,31,Marshall,Finisher,Early Rainy,Post-Vaccination,360,30.2,87.1,97.43,228.75,1677.95,2087.01,1.2,Very high humidity,1
7,Pen_H,32,Marshall,Finisher,Early Rainy,Healthy,360,27.3,97.6,106.76,226.25,1784.71,2093.79,1.2,Very high humidity,0
7,Pen_H,33,Marshall,Finisher,Early Rainy,Mild Stress,360,30.2,80.8,102.59,236.12,1887.3,2117.35,1.2,None,0
7,Pen_H,34,Marshall,Finisher,Early Rainy,Healthy,360,30.6,74.5,117.39,264.96,2004.69,2164.37,1.2,None,0
7,Pen_H,35,Marshall,Finisher,Early Rainy,Recovering,360,29.4,76.3,56.34,121.61,2061.02,2164.37,1.2,High deaths,1
7,Pen_H,36,Marshall,Finisher,Early Rainy,Recovering,360,35.7,93.5,48.96,131.83,2109.98,2164.37,1.628,Mouldy feed,1
7,Pen_H,37,Marshall,Finisher,Early Rainy,Healthy,360,31.2,83.0,140.19,335.39,2250.17,2411.21,1.2,None,0
7,Pen_H,38,Marshall,Finisher,Early Rainy,Healthy,360,28.8,82.3,138.84,302.84,2389.01,2438.37,1.2,None,0
7,Pen_H,39,Marshall,Finisher,Early Rainy,Mild Stress,360,30.5,77.6,123.18,284.74,2512.19,2438.37,1.2,None,0
7,Pen_H,40,Marshall,Finisher,Early Rainy,Recovering,360,28.3,85.2,51.09,115.66,2563.28,2438.37,1.2,High deaths,1
7,Pen_H,41,Marshall,Finisher,Early Rainy,Mild Stress,360,35.9,87.9,106.49,288.15,2669.77,2438.37,1.2,Dirty/wet litter,0
7,Pen_H,42,Marshall,Finisher,Early Rainy,Healthy,360,27.8,76.2,144.37,307.89,2814.14,2523.87,1.2,None,0
8,Pen_A,1,Noiler,Starter,Late Rainy,Mild Stress,616,29.8,82.6,16.62,34.52,16.62,269.67,1.2,None,0
8,Pen_A,2,Noiler,Starter,Late Rainy,Healthy,616,29.3,77.3,12.42,22.45,29.03,298.18,1.2,None,0
8,Pen_A,3,Noiler,Starter,Late Rainy,Mild Stress,616,27.7,75.0,5.39,20.0,34.42,298.18,2.22,Low appetite,0
8,Pen_A,4,Noiler,Starter,Late Rainy,Recovering,616,29.6,90.5,11.41,20.0,45.83,298.18,1.2,Very high humidity,1
8,Pen_A,5,Noiler,Starter,Late Rainy,Healthy,616,29.6,79.6,13.21,36.48,59.04,387.85,1.2,None,0
8,Pen_A,6,Noiler,Starter,Late Rainy,Mild Stress,616,29.7,82.9,12.09,33.06,71.13,391.83,1.2,None,0
8,Pen_A,7,Noiler,Starter,Late Rainy,Healthy,616,30.6,74.2,14.53,32.52,85.65,439.85,1.2,None,0
8,Pen_A,8,Noiler,Starter,Late Rainy,Healthy,616,30.5,81.3,29.43,70.35,115.08,470.53,1.2,None,0
8,Pen_A,9,Noiler,Starter,Late Rainy,Mild Stress,616,33.8,85.7,26.84,71.24,141.92,470.53,1.2,Poor ventilation,0
8,Pen_A,10,Noiler,Starter,Late Rainy,Healthy,616,28.3,75.9,33.54,80.22,175.47,538.95,1.2,None,0
8,Pen_A,11,Noiler,Starter,Late Rainy,Recovering,616,37.4,88.0,11.2,26.26,186.67,538.95,1.803,Mouldy feed,0
8,Pen_A,12,Noiler,Starter,Late Rainy,Mild Stress,616,31.2,81.8,20.85,46.3,207.52,538.95,1.772,Very poor weight gain,0
8,Pen_A,13,Noiler,Starter,Late Rainy,Healthy,616,28.7,86.4,30.46,73.72,237.98,722.14,1.2,None,0
8,Pen_A,14,Noiler,Starter,Late Rainy,Healthy,616,28.0,73.8,33.55,74.93,271.54,790.44,1.2,None,0
8,Pen_A,15,Noiler,Grower,Late Rainy,Mild Stress,616,36.4,87.0,46.73,116.18,318.26,790.44,1.2,Poor ventilation,0
8,Pen_A,16,Noiler,Grower,Late Rainy,Healthy,616,27.2,76.1,57.97,125.67,376.23,883.34,1.2,None,0
8,Pen_A,17,Noiler,Grower,Late Rainy,Mild Stress,616,28.5,76.6,53.92,123.7,430.15,883.34,1.2,None,0
8,Pen_A,18,Noiler,Grower,Late Rainy,Healthy,616,32.4,84.6,53.87,135.2,484.02,986.1,1.2,None,0
8,Pen_A,19,Noiler,Grower,Late Rainy,Healthy,616,28.7,86.7,58.95,120.51,542.97,1075.86,1.2,Very high humidity,0
8,Pen_A,20,Noiler,Grower,Late Rainy,Healthy,616,29.5,79.9,55.88,127.7,598.85,1191.14,1.2,None,0
8,Pen_A,21,Noiler,Grower,Late Rainy,Healthy,616,30.2,84.7,55.62,124.67,654.47,1198.16,1.2,None,0
8,Pen_A,22,Noiler,Grower,Late Rainy,Healthy,616,28.3,78.6,85.6,189.86,740.07,1198.16,1.2,None,0
8,Pen_A,23,Noiler,Grower,Late Rainy,Healthy,616,30.5,80.7,85.89,208.77,825.96,1258.91,1.2,None,0
8,Pen_A,24,Noiler,Grower,Late Rainy,Healthy,616,31.7,73.8,84.65,206.53,910.62,1349.52,1.2,None,0
8,Pen_A,25,Noiler,Grower,Late Rainy,Healthy,616,31.3,83.6,81.24,191.51,991.86,1396.37,1.2,None,0
8,Pen_A,26,Noiler,Grower,Late Rainy,Healthy,616,30.9,93.8,76.85,188.21,1068.7,1521.73,1.2,None,0
8,Pen_A,27,Noiler,Grower,Late Rainy,Recovering,616,28.8,79.1,35.05,67.96,1103.75,1521.73,2.195,Disease symptoms,0
8,Pen_A,28,Noiler,Grower,Late Rainy,Healthy,616,32.0,76.2,86.16,205.21,1189.91,1553.96,1.2,None,0
8,Pen_A,29,Noiler,Finisher,Late Rainy,Healthy,616,30.1,79.1,105.86,244.06,1295.78,1674.39,1.2,None,0
8,Pen_A,30,Noiler,Finisher,Late Rainy,Healthy,616,33.8,92.5,105.31,259.72,1401.09,1784.53,1.2,Very high humidity,0
8,Pen_A,31,Noiler,Finisher,Late Rainy,Mild Stress,616,28.3,84.2,63.17,145.69,1464.25,1784.53,2.031,Low appetite,0
8,Pen_A,32,Noiler,Finisher,Late Rainy,Mild Stress,616,28.9,85.8,78.81,180.38,1543.06,1784.53,2.275,Very poor weight gain,0
8,Pen_A,33,Noiler,Finisher,Late Rainy,Healthy,616,28.2,85.4,108.16,228.01,1651.21,1826.7,1.2,None,0
8,Pen_A,34,Noiler,Finisher,Late Rainy,Healthy,616,28.7,79.7,107.19,238.25,1758.4,1826.7,1.2,None,1
8,Pen_A,35,Noiler,Finisher,Late Rainy,Healthy,616,28.7,91.1,98.86,221.89,1857.27,1832.37,1.2,None,0
8,Pen_A,36,Noiler,Finisher,Late Rainy,Post-Vaccination,616,32.1,89.0,72.22,171.65,1929.49,1832.37,1.2,Vaccination stress,1
8,Pen_A,37,Noiler,Finisher,Late Rainy,Recovering,616,29.8,78.0,52.86,129.29,1982.35,1832.37,1.2,High deaths,1
8,Pen_A,38,Noiler,Finisher,Late Rainy,Mild Stress,616,29.6,74.3,78.55,176.81,2060.9,1832.37,2.235,Low appetite,0
8,Pen_A,39,Noiler,Finisher,Late Rainy,Recovering,616,34.1,95.8,49.37,132.15,2110.27,1832.37,1.81,Mouldy feed,0
8,Pen_A,40,Noiler,Finisher,Late Rainy,Recovering,616,27.0,84.4,55.99,112.05,2166.26,1832.37,1.2,High deaths,1
8,Pen_A,41,Noiler,Finisher,Late Rainy,Healthy,616,41.0,86.9,99.7,294.89,2265.96,2108.85,1.2,Heat stress,0
8,Pen_A,42,Noiler,Finisher,Late Rainy,Healthy,616,30.8,73.6,134.75,317.09,2400.72,2108.85,1.2,None,0
9,Pen_B,1,Nigerian Local,Starter,Peak Rainy,Mild Stress,686,25.3,77.2,5.0,20.0,5.0,167.39,1.603,Low appetite,0
9,Pen_B,2,Nigerian Local,Starter,Peak Rainy,Post-Vaccination,686,25.7,85.1,14.55,33.83,19.55,231.71,1.2,None,1
9,Pen_B,3,Nigerian Local,Starter,Peak Rainy,Recovering,686,26.4,83.7,5.42,20.0,24.98,231.71,1.2,High deaths,1
9,Pen_B,4,Nigerian Local,Starter,Peak Rainy,Mild Stress,686,27.2,76.4,6.0,20.0,30.97,273.88,1.636,Low appetite,0
9,Pen_B,5,Nigerian Local,Starter,Peak Rainy,Recovering,686,26.2,77.3,5.0,20.0,35.97,273.88,2.137,Disease symptoms,0
9,Pen_B,6,Nigerian Local,Starter,Peak Rainy,Mild Stress,686,36.8,90.8,8.26,20.0,44.23,309.15,1.2,Dirty/wet litter,1
9,Pen_B,7,Nigerian Local,Starter,Peak Rainy,Mild Stress,686,35.6,87.8,9.87,34.15,54.1,309.15,1.2,Poor ventilation,1
9,Pen_B,8,Nigerian Local,Starter,Peak Rainy,Recovering,686,34.7,89.4,13.37,37.08,67.47,309.15,1.733,Mouldy feed,1
9,Pen_B,9,Nigerian Local,Starter,Peak Rainy,Healthy,686,36.7,71.7,28.42,74.98,95.89,438.97,1.2,Heat stress,0
9,Pen_B,10,Nigerian Local,Starter,Peak Rainy,Recovering,686,24.9,76.9,12.22,24.29,108.11,438.97,1.2,High deaths,0
9,Pen_B,11,Nigerian Local,Starter,Peak Rainy,Healthy,686,39.9,79.7,23.69,68.86,131.8,496.09,1.2,Heat stress,1
